,User,Category,Label,SecSpent,TotSec,LearnType,Level,UserCumSec,difficulty
980,6,1,ks2a2b1_1a,47,3796,5,0,2100,-1
981,6,1,ks2a2,53,3843,4,0,2153,-1
982,6,1,ks2a2b4_1a,11,3896,5,0,2164,-1
983,6,1,ks2a2k4_1a,34,3907,3,0,1837,-1
984,6,1,ks2a2k1_1a,61,3941,3,0,1898,-1
985,6,1,ks2a2k4_1a,11,4002,3,0,1909,-1
986,6,1,ks2a3,4,4013,4,0,2168,-1
987,6,1,ks2a2,35,4017,4,0,2203,-1
988,6,1,ks2a3,24,4052,4,0,2227,-1
989,6,1,ks2a3b1_1a,7,4076,5,0,2234,-1
990,6,1,ks2a3k1_1a,31,4083,3,0,1940,-1
991,6,1,ks2a3,5,4114,4,0,2239,-1
992,6,1,ks2a3b4_1a,51,4119,5,0,2290,-1
993,6,1,ks2a4,5,4170,4,0,2295,-1
994,6,1,ks2a3,38,4175,4,0,2333,-1
995,6,1,ks2a4,10,4213,4,0,2343,-1
996,6,1,ks2a4b1_1a,5,4223,5,0,2348,-1
997,6,1,ks2a4,17,4228,4,0,2365,-1
998,6,1,ks2a4k4_1a,10,4245,3,0,1950,-1
999,6,1,ks2a4b4_1a,104,4255,5,0,2469,-1
1000,6,1,ks2a5,4,4359,4,0,2473,-1
1001,6,1,ks2a4,51,4363,4,0,2524,-1
1002,6,1,ks2a5b4_1a,16,4414,5,0,2540,-1
1003,6,1,ks2a5,4,4430,4,0,2544,-1
1004,6,1,ks2a5b1_1a,48,4434,5,0,2592,-1
1005,6,1,ks2a5k4_1a,8,4482,3,0,1958,-1
1006,6,1,ks2a5,81,4490,4,0,2673,-1
1007,6,1,ks2a5,55,4571,4,0,2728,-1
1008,6,1,ks2a,11,4626,6,0,2739,-1
1009,6,1,ks2c,4,4637,1,0,1962,-1
1010,6,1,ks2e,35,4641,6,0,2774,-1
1011,6,1,ks2ev1,458,4676,0,0,2420,-1
1012,6,1,Tour,28,5134,6,0,2802,-1
1013,6,1,Übersicht,1,5162,6,0,2803,-1
1014,6,2,bs3a1,3,5163,4,0,2806,-1
1015,6,2,ks3a,16,5166,6,0,2822,-1
1016,6,2,Übersicht,126,5182,6,0,2948,-1
1017,6,2,ks3a1b1_1a,12,5308,5,0,2960,-1
1018,6,2,ks3a1b4_1a,12,5320,5,0,2972,-1
1019,6,2,bs3a1,67,5332,4,0,3039,-1
1020,6,2,ks3a1k4_1a,18,5399,3,0,2438,-1
1021,6,2,bs3a1,27,5417,4,0,3066,-1
1022,6,2,ks3a1k4_1a,15,5444,3,0,2453,-1
1023,6,2,ks3a7,131,5459,4,0,3197,-1
1024,6,2,Logout,512752,5590,6,0,515949,-1
1025,7,2,Tour,656,518342,6,0,656,-1
1026,7,2,Übersicht,3,518998,6,0,659,-1
1027,7,0,ks1a,13,519001,6,0,672,-1
1028,7,0,ka1a1,165,519014,4,0,837,-1
1029,7,0,Notizen,31,519179,6,0,868,-1
1030,7,0,Übersicht,6,519210,6,0,874,-1
1031,7,0,ks1a,1,519216,6,0,875,-1
1032,7,0,ka1a1,38,519217,4,0,913,-1
1033,7,0,ka1a1,41,519255,4,0,954,-1
1034,7,0,ks1a1b1_1a,28,519296,5,0,982,-1
1035,7,0,ka1a1,30,519324,4,0,1012,-1
1036,7,0,ks1a1b2_1a,14,519354,5,0,1026,-1
1037,7,0,ks1a1b3_1a,1,519368,5,0,1027,-1
1038,7,0,ka1a1,33,519369,4,0,1060,-1
1039,7,0,ka1a1,16,519402,4,0,1076,-1
1040,7,0,ks1a1b4_1a,12,519418,5,0,1088,-1
1041,7,0,ks1a1k1_1a,232,519430,3,0,232,-1
1042,7,0,ks1a1k2_1a,298,519662,3,0,530,-1
1043,7,0,ks1a1k3_1a,343,519960,3,0,873,-1
1044,7,0,ks1a1k3_1a,148,520303,3,0,1021,-1
1045,7,0,ks1a1k4_1a,370,520451,3,0,1391,-1
1046,7,0,ks1a1k4_1a,5,520821,3,0,1396,-1
1047,7,0,ks1a1k4_1a,283,520826,3,0,1679,-1
1048,7,0,ks1a1k4_1a,123,521109,3,0,1802,-1
1049,7,0,ks1a1k4_1a,179,521232,3,0,1981,-1
1050,7,0,ka1a1,32,521411,4,0,1120,-1
1051,7,0,ka1a1,9,521443,4,0,1129,-1
1052,7,0,ks1a2,10,521452,4,0,1139,-1
1053,7,0,ks1c,111,521462,1,0,2092,-1
1054,7,0,ks1c1ue3_1,108,521573,2,0,2200,0
1055,7,0,ks1c1ue3_1,121,521681,2,0,2321,0
1056,7,0,ks1c1ue7_1,95,521802,2,0,2416,0
1057,7,0,ks1c1ue7_1,82,521897,2,0,2498,0
1058,7,0,ks1c1ue7_1,46,521979,2,0,2544,0
1059,7,0,ks1c1ue7_1,55,522025,2,0,2599,0
1060,7,0,ks1c1ue2_1,133,522080,2,0,2732,0
1061,7,0,ks1c1ue6_1,1,522213,2,0,2733,0
1062,7,0,ks1c,9,522214,1,0,2742,-1
1063,7,0,ks1c1ue2_1,12,522223,2,0,2754,0
1064,7,0,ks1c1ue2_1,133,522235,2,0,2887,0
1065,7,0,ks1c1ue6_1,22,522368,2,0,2909,0
1066,7,0,ks1c1ue6_1,56,522390,2,0,2965,0
1067,7,0,ks1c1ue1_1,160,522446,2,0,3125,1
1068,7,0,ks1c1ue4_1,312,522606,2,0,3437,1
1069,7,0,ks1c1ue5_1,123,522918,2,0,3560,1
1070,7,0,ks1c1ue9_1,121,523041,2,0,3681,1
1071,7,0,ks1c1ue9_1,125,523162,2,0,3806,1
1072,7,0,ks1c1ue8_1,428,523287,2,0,4234,1
1073,7,0,ks1e,11,523715,6,0,1150,-1
1074,7,0,Übersicht,58,523726,6,0,1208,-1
1075,7,0,ks1ev1,85739,523784,0,0,89973,-1
1076,7,0,Tour,3,609523,6,0,1211,-1
1077,7,0,Übersicht,17,609526,6,0,1228,-1
1078,7,0,ks1a,24,609543,6,0,1252,-1
1079,7,0,ks1a5,62,609567,4,0,1314,-1
1080,7,0,ks1a5b1_1a,70,609629,5,0,1384,-1
1081,7,0,ks1a5,18,609699,4,0,1402,-1
1082,7,0,ks1a5b2_1a,101,609717,5,0,1503,-1
1083,7,0,ks1a5,9,609818,4,0,1512,-1
1084,7,0,ks1a5b3_1a,50,609827,5,0,1562,-1
1085,7,0,ks1a5b4_1a,18,609877,5,0,1580,-1
1086,7,0,ks1a5,57,609895,4,0,1637,-1
1087,7,0,ks1a5k1_1a,5,609952,3,0,89978,-1
1088,7,0,ks1a5,24,609957,4,0,1661,-1
1089,7,0,ks1a5k1_1a,48,609981,3,0,90026,-1
1090,7,0,ks1a5k1_1a,75,610029,3,0,90101,-1
1091,7,0,ks1a5k1_1a,21,610104,3,0,90122,-1
1092,7,0,ks1a5k1_1a,103,610125,3,0,90225,-1
1093,7,0,ks1a5,23,610228,4,0,1684,-1
1094,7,0,ks1a5k1_1a,64,610251,3,0,90289,-1
1095,7,0,ks1a5k1_1a,77,610315,3,0,90366,-1
1096,7,0,ks1a5,8,610392,4,0,1692,-1
1097,7,0,ks1a5k1_1a,73,610400,3,0,90439,-1
1098,7,0,ks1a5k1_1a,3,610473,3,0,90442,-1
1099,7,0,ks1a5,14,610476,4,0,1706,-1
1100,7,0,ks1a5k2_1a,86,610490,3,0,90528,-1
1101,7,0,ks1a5k3_1a,22,610576,3,0,90550,-1
1102,7,0,ks1a5,111,610598,4,0,1817,-1
1103,7,0,ks1a5,47,610709,4,0,1864,-1
1104,7,0,ks1a5k4_1a,178,610756,3,0,90728,-1
1105,7,0,ks1a4,28,610934,4,0,1892,-1
1106,7,0,ks1a,7,610962,6,0,1899,-1
1107,7,0,ks1a5,52,610969,4,0,1951,-1
1108,7,0,ks1a4b1_1a,35,611021,5,0,1986,-1
1109,7,0,ks1a4,2,611056,4,0,1988,-1
1110,7,0,ks1a4b2_1a,26,611058,5,0,2014,-1
1111,7,0,ks1a4,734,611084,4,0,2748,-1
1112,7,0,ks1a4k2_1a,99,611818,3,0,90827,-1
1113,7,0,ks1a4,7,611917,4,0,2755,-1
1114,7,0,ks1a4k2_1a,66,611924,3,0,90893,-1
1115,7,0,ks1a4,16,611990,4,0,2771,-1
1116,7,0,ks1a4k3_1a,249,612006,3,0,91142,-1
1117,7,0,ks1a4k4_1a,9,612255,3,0,91151,-1
1118,7,0,ks1a4,1,612264,4,0,2772,-1
1119,7,0,ks1a4k3_1a,12,612265,3,0,91163,-1
1120,7,0,ks1a4,837,612277,4,0,3609,-1
1121,7,0,ks1a5,8,613114,4,0,3617,-1
1122,7,0,ks1a4,6,613122,4,0,3623,-1
1123,7,0,ks1a2,4,613128,4,0,3627,-1
1124,7,0,ks1a4,142,613132,4,0,3769,-1
1125,7,0,ks1a2b2_1a,18,613274,5,0,3787,-1
1126,7,0,ks1a2,10,613292,4,0,3797,-1
1127,7,0,ks1a2b1_1a,29,613302,5,0,3826,-1
1128,7,0,ks1a2,87,613331,4,0,3913,-1
1129,7,0,ks1a2b3_1a,21,613418,5,0,3934,-1
1130,7,0,ks1a2b4_1a,29,613439,5,0,3963,-1
1131,7,0,ks1a2,1705,613468,4,0,5668,-1
1132,7,0,ks1a2b4_1a,869,615173,5,0,6537,-1
1133,7,0,ks1a2b4_1a,18470,616042,5,0,25007,-1
1134,7,0,ks1a2b4_1a,3,634512,5,0,25010,-1
1135,7,0,ks1a2k1_1a,11,634515,3,0,91174,-1
1136,7,0,ks1a2,40,634526,4,0,25050,-1
1137,7,0,ks1a2k1_1a,36,634566,3,0,91210,-1
1138,7,0,ks1a2k1_1a,16,634602,3,0,91226,-1
1139,7,0,ks1a2,24,634618,4,0,25074,-1
1140,7,0,ks1a2k1_1a,7,634642,3,0,91233,-1
1141,7,0,ks1a2,3357,634649,4,0,28431,-1
1142,7,0,ks1a2,50321,638006,4,0,78752,-1
1143,7,0,Tour,35,688327,6,0,78787,-1
1144,7,0,Übersicht,17,688362,6,0,78804,-1
1145,7,1,ks2b,11,688379,6,1,78815,-1
1146,7,1,ks2b1,55,688390,4,1,78870,-1
1147,7,1,ks2b1b1_1a,55,688445,5,1,78925,-1
1148,7,1,ks2b1,13,688500,4,1,78938,-1
1149,7,1,ks2b1b2_1,40,688513,5,1,78978,-1
1150,7,1,ks2b1,11,688553,4,1,78989,-1
1151,7,1,ks2b1b3_1,47,688564,5,1,79036,-1
1152,7,1,ks2b1b3_1,7,688611,5,1,79043,-1
1153,7,1,ks2b1,11,688618,4,1,79054,-1
1154,7,1,ks2b1,3,688629,4,1,79057,-1
1155,7,1,ks2b1b4_1,15,688632,5,1,79072,-1
1156,7,1,ks2b1,61,688647,4,1,79133,-1
1157,7,1,ks2b1k1_1a,270,688708,3,1,91503,-1
1158,7,1,ks2b1k1_1a,39,688978,3,1,91542,-1
1159,7,1,ks2b1k2_1a,8,689017,3,1,91550,-1
1160,7,1,ks2b1,93,689025,4,1,79226,-1
1161,7,1,ks2b1k2_1a,68,689118,3,1,91618,-1
1162,7,1,ks2b1k2_1a,77,689186,3,1,91695,-1
1163,7,1,ks2b1k3_1a,13,689263,3,1,91708,-1
1164,7,1,ks2b1,90,689276,4,1,79316,-1
1165,7,1,ks2b1k3_1a,62,689366,3,1,91770,-1
1166,7,1,ks2b1k4_1a,35,689428,3,1,91805,-1
1167,7,1,ks2b1k4_1a,215,689463,3,1,92020,-1
1168,7,1,ks2d1ue10_1,7,689678,2,1,92027,-1
1169,7,1,ks2d,223,689685,1,1,92250,-1
1170,7,1,ks2d1ue10_1,206,689908,2,1,92456,-1
1171,7,1,ks2d1ue8_1,177,690114,2,1,92633,-1
1172,7,1,ks2d1ue7_1,24,690291,2,1,92657,-1
1173,7,1,ks2d1ue7_1,19,690315,2,1,92676,-1
1174,7,1,ks2d1ue7_1,53,690334,2,1,92729,-1
1175,7,1,ks2d1ue6_1,222,690387,2,1,92951,-1
1176,7,1,ks2d1ue5_1,188,690609,2,1,93139,-1
1177,7,1,Übersicht,1,690797,6,1,79317,-1
1178,7,2,ks3a,20,690798,6,0,79337,-1
1179,7,2,Übersicht,42,690818,6,0,79379,-1
1180,7,2,Übersicht,38,690860,6,0,79417,-1
1181,7,1,ks2c,10,690898,1,0,93149,-1
1182,7,2,ks3a,25,690908,6,0,79442,-1
1183,7,2,bs3a1,328,690933,4,0,79770,-1
1184,7,2,ks3a1b2_1a,5,691261,5,0,79775,-1
1185,7,2,bs3a1,43,691266,4,0,79818,-1
1186,7,2,ks3a1b1_1a,33,691309,5,0,79851,-1
1187,7,2,ks3a1b3_1a,13,691342,5,0,79864,-1
1188,7,2,bs3a1,48,691355,4,0,79912,-1
1189,7,2,bs3a1,60,691403,4,0,79972,-1
1190,7,2,ks3a1b4_1a,60,691403,5,0,80032,-1
1191,7,2,ks3a1k1_1a,6,691463,3,0,93155,-1
1192,7,2,bs3a1,48,691469,4,0,80080,-1
1193,7,2,ks3a1k2_1a,40,691517,3,0,93195,-1
1194,7,2,ks3a1k1_1a,62,691557,3,0,93257,-1
1195,7,2,ks3a1k3_1a,267,691619,3,0,93524,-1
1196,7,2,ks3a1k4_1a,98,691886,3,0,93622,-1
1197,7,2,ks3c,54,691984,1,0,93676,-1
1198,7,2,ks3a1k4_1a,31,692038,3,0,93707,-1
1199,7,2,ks3c2ue9_1,87,692069,2,0,93794,1
1200,7,2,ks3a,7,692156,6,0,80087,-1
1201,7,2,ks3a7,263,692163,4,0,80350,-1
1202,7,2,ks3a2b1_1a,24,692426,5,0,80374,-1
1203,7,2,ks3a3,61,692450,4,0,80435,-1
1204,7,2,ks3a2b2_1a,11,692511,5,0,80446,-1
1205,7,2,ks3a2b3_1a,7,692522,5,0,80453,-1
1206,7,2,ks3a3,395,692529,4,0,80848,-1
1207,7,2,ks3a2b4_1a,11,692924,5,0,80859,-1
1208,7,2,ks3a3,77,692935,4,0,80936,-1
1209,7,2,ks3a2k1_1a,8,693012,3,0,93802,-1
1210,7,2,ks3a3,94,693020,4,0,81030,-1
1211,7,2,ks3a2k1_1a,22,693114,3,0,93824,-1
1212,7,2,ks3a2k2_1a,190,693136,3,0,94014,-1
1213,7,2,ks3a2k2_1a,111,693326,3,0,94125,-1
1214,7,2,ks3a2k3_1a,8,693437,3,0,94133,-1
1215,7,2,ks3a3,227,693445,4,0,81257,-1
1216,7,2,Logout,280334,693672,6,0,361591,-1
1217,7,0,ks1a2,0,974006,4,0,361591,-1
1218,8,0,Tour,678,518307,6,0,678,-1
1219,8,0,Übersicht,16,518985,6,0,694,-1
1220,8,0,ks1a,18,519001,6,0,712,-1
1221,8,0,ks1a1b1_1a,22,519019,5,0,734,-1
1222,8,0,ka1a1,70,519041,4,0,804,-1
1223,8,0,ka1a1,10,519111,4,0,814,-1
1224,8,0,ks1a1b2_1a,54,519121,5,0,868,-1
1225,8,0,ka1a1,8,519175,4,0,876,-1
1226,8,0,ks1a1k1_1a,501,519183,3,0,501,-1
1227,8,0,ks1a1k2_1a,380,519684,3,0,881,-1
1228,8,0,ks1a1k4_1a,384,520064,3,0,1265,-1
1229,8,0,ks1a1k3_1a,11,520448,3,0,1276,-1
1230,8,0,ka1a1,27,520459,4,0,903,-1
1231,8,0,ks1a1b3_1a,138,520486,5,0,1041,-1
1232,8,0,ks1a2,128,520624,4,0,1169,-1
1233,8,0,ks1a2b1_1a,70,520752,5,0,1239,-1
1234,8,0,ks1a2,101,520822,4,0,1340,-1
1235,8,0,ks1a2b2_1a,68,520923,5,0,1408,-1
1236,8,0,ks1a2,169,520991,4,0,1577,-1
1237,8,0,ks1a2b3_1a,123,521160,5,0,1700,-1
1238,8,0,ks1a2b4_1a,30,521283,5,0,1730,-1
1239,8,0,ks1a2,122,521313,4,0,1852,-1
1240,8,0,ks1a2,64,521435,4,0,1916,-1
1241,8,0,ks1a2k1_1a,504,521499,3,0,1780,-1
1242,8,0,ks1a2k1_1a,39,522003,3,0,1819,-1
1243,8,0,ks1a2,484,522042,4,0,2400,-1
1244,8,0,ks1a2k2_1a,231,522526,3,0,2050,-1
1245,8,0,ks1a2k3_1a,165,522757,3,0,2215,-1
1246,8,0,ks1a2k3_1a,52,522922,3,0,2267,-1
1247,8,0,ks1a2k3_1a,14,522974,3,0,2281,-1
1248,8,0,ks1a2,55,522988,4,0,2455,-1
1249,8,0,ks1a2k4_1a,391,523043,3,0,2672,-1
1250,8,0,ks1a2,22,523434,4,0,2477,-1
1251,8,0,ks1a2k4_1a,242,523456,3,0,2914,-1
1252,8,0,ks1a4,4,523698,4,0,2481,-1
1253,8,0,ks1a4b1_1a,34,523702,5,0,2515,-1
1254,8,0,ks1a4,9,523736,4,0,2524,-1
1255,8,0,ks1a4b2_1a,3,523745,5,0,2527,-1
1256,8,0,ks1a4,15,523748,4,0,2542,-1
1257,8,0,ks1a4b3_1a,17,523763,5,0,2559,-1
1258,8,0,ks1a4,58,523780,4,0,2617,-1
1259,8,0,ks1a4b4_1a,1,523838,5,0,2618,-1
1260,8,0,ks1a4,25,523839,4,0,2643,-1
1261,8,0,ks1a5,179,523864,4,0,2822,-1
1262,8,0,ks1a5,18,524043,4,0,2840,-1
1263,8,0,ks1a5b1_1a,41,524061,5,0,2881,-1
1264,8,0,ks1a5,17,524102,4,0,2898,-1
1265,8,0,ks1a5b1_1a,13,524119,5,0,2911,-1
1266,8,0,ks1a5k1_1a,78,524132,3,0,2992,-1
1267,8,0,ks1c,108,524210,1,0,3100,-1
1268,8,0,ks1c6ue1_1,26,524318,2,0,3126,1
1269,8,1,ks2c1ue2_1,44,524344,2,0,3170,2
1270,8,1,ks2c,49,524388,1,0,3219,-1
1271,8,1,Übersicht,7,524437,6,0,2918,-1
1272,8,1,ks2c,17,524444,1,0,3236,-1
1273,8,1,Logout,77379,524461,6,0,80297,-1
1274,8,1,Übersicht,9,601840,6,0,80306,-1
1275,8,1,Tour,66,601849,6,0,80372,-1
1276,8,2,ks3a,16,601915,6,0,80388,-1
1277,8,2,ks3c,233,601931,1,0,3469,-1
1278,8,2,ks3c,48,602164,1,0,3517,-1
1279,8,2,ks3c4ue4_1,10,602212,2,0,3527,1
1280,8,2,ks3ev1,39,602222,0,0,3566,-1
1281,8,2,ks3e,7393,602261,6,0,87781,-1
1282,8,2,ks3ev1,2729,609654,0,0,6295,-1
1283,8,2,ks3ev1,2163,612383,0,0,8458,-1
1284,8,2,ks3a7,14,614546,4,0,87795,-1
1285,8,2,ks3a,618,614560,6,0,88413,-1
1286,8,2,ks3a2b4_1a,6,615178,5,0,88419,-1
1287,8,2,ks3a3a,6,615184,3,0,8464,-1
1288,8,2,ks3a3,30,615190,4,0,88449,-1
1289,8,2,ks3a2,7,615220,4,0,88456,-1
1290,8,2,ks3a4,559,615227,4,0,89015,-1
1291,8,2,ks3a3b1_1,276,615786,5,0,89291,-1
1292,8,2,ks3a2,46,616062,4,0,89337,-1
1293,8,2,ks3a3b2_1,95,616108,5,0,89432,-1
1294,8,2,ks3a2,623,616203,4,0,90055,-1
1295,8,2,Übersicht,4,616826,6,0,90059,-1
1296,8,2,ks3a,17,616830,6,0,90076,-1
1297,8,2,ks3a4,63,616847,4,0,90139,-1
1298,8,2,Übersicht,8,616910,6,0,90147,-1
1299,8,2,ks3a,10,616918,6,0,90157,-1
1300,8,3,kd1a2,9,616928,4,0,90166,-1
1301,8,3,kd1a,183,616937,6,0,90349,-1
1302,8,3,kd1a2,12,617120,4,0,90361,-1
1303,8,3,kd1a2b1_1a,179,617132,5,0,90540,-1
1304,8,3,Logout,70972,617311,6,0,161512,-1
1305,8,3,Tour,3,688283,6,0,161515,-1
1306,8,1,ks2b,32,688286,6,1,161547,-1
1307,8,1,Übersicht,41,688318,6,1,161588,-1
1308,8,1,ks2b1,23,688359,4,1,161611,-1
1309,8,1,ks2b1b1_1a,206,688382,5,1,161817,-1
1310,8,1,ks2b1,20,688588,4,1,161837,-1
1311,8,1,ks2b1b2_1,23,688608,5,1,161860,-1
1312,8,1,ks2b1b3_1,43,688631,5,1,161903,-1
1313,8,1,ks2b1,46,688674,4,1,161949,-1
1314,8,1,ks2b1,131,688720,4,1,162080,-1
1315,8,1,ks2b1b4_1,225,688851,5,1,162305,-1
1316,8,1,ks2b1,29,689076,4,1,162334,-1
1317,8,1,ks2b1k1_1a,74,689105,3,1,8538,-1
1318,8,1,ks2b1k2_1a,24,689179,3,1,8562,-1
1319,8,1,ks2b1,227,689203,4,1,162561,-1
1320,8,1,ks2b1k3_1a,345,689430,3,1,8907,-1
1321,8,1,ks2b1k4_1a,38,689775,3,1,8945,-1
1322,8,1,ks2b1,136,689813,4,1,162697,-1
1323,8,1,ks2b1k4_1a,13,689949,3,1,8958,-1
1324,8,1,ks2b1,144,689962,4,1,162841,-1
1325,8,1,ks2b1,46,690106,4,1,162887,-1
1326,8,1,ks2b2b1_1a,6,690152,5,1,162893,-1
1327,8,1,ks2b2,72,690158,4,1,162965,-1
1328,8,1,ks2b2,19,690230,4,1,162984,-1
1329,8,1,ks2b2b2_1a,68,690249,5,1,163052,-1
1330,8,1,ks2b2,46,690317,4,1,163098,-1
1331,8,1,ks2b2,60,690363,4,1,163158,-1
1332,8,1,ks2b2b2_1a,4,690363,5,1,163162,-1
1333,8,1,ks2b2b3_1a,57,690367,5,1,163219,-1
1334,8,1,ks2b2,181,690424,4,1,163400,-1
1335,8,1,ks2b2b4_1a,75,690605,5,1,163475,-1
1336,8,1,ks2b,16,690680,6,1,163491,-1
1337,8,1,ks2b2,6,690696,4,1,163497,-1
1338,8,1,ks2a,16,690702,6,0,163513,-1
1339,8,1,Übersicht,22,690718,6,0,163535,-1
1340,8,1,ks2a1,43,690740,4,0,163578,-1
1341,8,1,ks2a1,33,690783,4,0,163611,-1
1342,8,1,ks2a1b1_1a,16,690816,5,0,163627,-1
1343,8,1,ks2a1,2,690832,4,0,163629,-1
1344,8,1,ks2a1b2_1a,15,690834,5,0,163644,-1
1345,8,1,ks2a1b4_1a,33,690849,5,0,163677,-1
1346,8,1,ks2a1,7,690882,4,0,163684,-1
1347,8,1,ks2a1b3_1a,23,690889,5,0,163707,-1
1348,8,1,ks2a1,60,690912,4,0,163767,-1
1349,8,1,ks2a1k2_1a,89,690972,3,0,9047,-1
1350,8,1,ks2a1,31,691061,4,0,163798,-1
1351,8,1,ks2a1k3_1a,93,691092,3,0,9140,-1
1352,8,1,ks2a1,66,691185,4,0,163864,-1
1353,8,1,ks2a1k4_1a,28,691251,3,0,9168,-1
1354,8,1,ks2a2,21,691279,4,0,163885,-1
1355,8,1,ks2a1,34,691300,4,0,163919,-1
1356,8,1,ks2a2b1_1a,109,691334,5,0,164028,-1
1357,8,1,ks2a2b2_1a,21,691443,5,0,164049,-1
1358,8,1,ks2a2,36,691464,4,0,164085,-1
1359,8,1,ks2a2,3,691500,4,0,164088,-1
1360,8,1,ks2a2b3_1a,24,691503,5,0,164112,-1
1361,8,1,ks2a2,126,691527,4,0,164238,-1
1362,8,1,ks2a2b4_1a,21,691653,5,0,164259,-1
1363,8,1,ks2a2,4,691674,4,0,164263,-1
1364,8,1,ks2a3,10,691678,4,0,164273,-1
1365,8,1,ks2a4b1_1a,32,691688,5,0,164305,-1
1366,8,1,ks2a4,45,691720,4,0,164350,-1
1367,8,1,ks2a4,73,691765,4,0,164423,-1
1368,8,1,ks2a4b3_1a,26,691838,5,0,164449,-1
1369,8,1,ks2a4,22,691864,4,0,164471,-1
1370,8,1,ks2a4b4_1a,15,691886,5,0,164486,-1
1371,8,1,ks2a4,3,691901,4,0,164489,-1
1372,8,1,ks2a5,51,691904,4,0,164540,-1
1373,8,1,ks2a5,15,691955,4,0,164555,-1
1374,8,1,ks2a5b1_1a,48,691970,5,0,164603,-1
1375,8,1,ks2a5b2_1a,29,692018,5,0,164632,-1
1376,8,1,ks2a5k2_1a,30,692047,3,0,9198,-1
1377,8,1,ks2a5,204,692077,4,0,164836,-1
1378,8,1,ks2a5,4,692281,4,0,164840,-1
1379,8,1,ks2a5k2_1a,23,692285,3,0,9221,-1
1380,8,1,ks2a5k3_1a,150,692308,3,0,9371,-1
1381,8,1,ks2a5k3_1a,5,692458,3,0,9376,-1
1382,8,1,Übersicht,1,692463,6,0,164841,-1
1383,8,0,ks1a,5,692464,6,0,164846,-1
1384,8,0,ks1a5,32,692469,4,0,164878,-1
1385,8,0,ks1a4,5,692501,4,0,164883,-1
1386,8,0,ks1a2,10,692506,4,0,164893,-1
1387,8,0,ks1a4,20,692516,4,0,164913,-1
1388,8,2,ks3b1,12,692536,4,1,164925,-1
1389,8,2,ks3b,66,692548,6,1,164991,-1
1390,8,2,ks3b1b1_1a,8,692614,5,1,164999,-1
1391,8,2,ks3b1,17,692622,4,1,165016,-1
1392,8,2,ks3b1b2_1n,147,692639,5,1,165163,-1
1393,8,2,ks3b1b4_1a,54,692786,5,1,165217,-1
1394,8,3,kd1a2,9,692840,4,0,165226,-1
1395,8,3,kd1a,5,692849,6,0,165231,-1
1396,8,3,Übersicht,11,692854,6,0,165242,-1
1397,8,2,ks3b,4,692865,6,1,165246,-1
1398,8,2,ks3b1,122,692869,4,1,165368,-1
1399,8,3,kd1a2b1_1a,17,692991,5,0,165385,-1
1400,8,3,kd1a2b2_1a,36,693008,5,0,165421,-1
1401,8,3,kd1a2,192,693044,4,0,165613,-1
1402,8,3,kd1a2,290,693236,4,0,165903,-1
1403,8,3,kd1a2k3_1a,147,693526,3,0,9523,-1
1404,8,3,Logout,101730,693673,6,0,267633,-1
1405,8,3,Logout,162940,795403,6,0,430573,-1
1406,8,3,Logout,0,958343,6,0,430573,-1
1407,9,3,Tour,134,518291,6,0,134,-1
1408,9,3,Übersicht,541,518425,6,0,675,-1
1409,9,0,ka1a1,5,518966,4,0,680,-1
1410,9,0,ks1a,88,518971,6,0,768,-1
1411,9,0,ka1a1,3,519059,4,0,771,-1
1412,9,0,ks1a1b1_1a,79,519062,5,0,850,-1
1413,9,0,ks1a1b2_1a,12,519141,5,0,862,-1
1414,9,0,ka1a1,16,519153,4,0,878,-1
1415,9,0,ks1a1b3_1a,12,519169,5,0,890,-1
1416,9,0,ka1a1,14,519181,4,0,904,-1
1417,9,0,ks1a1b4_1a,18,519195,5,0,922,-1
1418,9,0,ks1a1k1_1a,10,519213,3,0,10,-1
1419,9,0,ka1a1,383,519223,4,0,1305,-1
1420,9,0,ks1a1k2_1a,176,519606,3,0,186,-1
1421,9,0,ks1a1k3_1a,75,519782,3,0,261,-1
1422,9,0,ks1a1k3_1a,196,519857,3,0,457,-1
1423,9,0,ks1a1k4_1a,256,520053,3,0,713,-1
1424,9,0,ks1a1k1_1a,54,520309,3,0,767,-1
1425,9,0,ks1a1k2_1a,122,520363,3,0,889,-1
1426,9,0,ks1a1k3_1a,40,520485,3,0,929,-1
1427,9,0,ks1a1k4_1a,7,520525,3,0,936,-1
1428,9,0,ka1a1,29,520532,4,0,1334,-1
1429,9,0,ks1a1k4_1a,13,520561,3,0,949,-1
1430,9,0,ks1a2,28,520574,4,0,1362,-1
1431,9,0,ka1a1,4,520602,4,0,1366,-1
1432,9,0,ks1c,8,520606,1,0,957,-1
1433,9,0,ks1e,20,520614,6,0,1386,-1
1434,9,0,ks1a2,11,520634,4,0,1397,-1
1435,9,0,ka1a1,4,520645,4,0,1401,-1
1436,9,0,ks1a,7,520649,6,0,1408,-1
1437,9,0,Übersicht,27,520656,6,0,1435,-1
1438,9,0,ks1a2b1_1a,80,520683,5,0,1515,-1
1439,9,0,ks1a2b2_1a,7,520763,5,0,1522,-1
1440,9,0,ks1a2,45,520770,4,0,1567,-1
1441,9,0,ks1a2,45,520815,4,0,1612,-1
1442,9,0,ks1a2b3_1a,148,520860,5,0,1760,-1
1443,9,0,ks1a2b4_1a,19,521008,5,0,1779,-1
1444,9,0,ks1a2,45,521027,4,0,1824,-1
