,User,user_id,PersonNO,SW,SWKJ,Int,LZO,ALZO,VLZO,AV,FSK,Pre,Post,LE,PreN1,PostN1,PreN2,PostN2,PreN3,PostN3,LEN1,LEN2,LEN3,Topic,TestsActs,ÜbungenActs,KurzaufgabenActs,BeispieleActs,BK_InfoActs,Ü_InfoActs,Übersicht,LearnActs,InfoActs,TotActs,Learn,Info,Tot,ShortLearnActs,ShortInfoActs,LongLearnActs,LongInfoActs,K+BActs,K+ÜActs,K+Ü+TActs,K+B+ÜActs,K+BKIActs,B+BKIActs,Ü+ÜIActs,BKI+ÜIActs,K+B+BKIActs,K+B+BKI+ÜIActs,K+B+BKI+Ü+ÜIActs,readActs,Tests_tpa,Übungen_tpa,Kurzaufgaben_tpa,Beispiele_tpa,BK_Info_tpa,Ü_Info_tpa,Learn_tpa,Info_tpa,Tot_tpa,K+B_tpa,K+Ü_tpa,K+Ü+T_tpa,K+B+Ü_tpa,K+BKI_tpa,B+BKI_tpa,Ü+ÜI_tpa,BKI+ÜI_tpa,K+B+BKI_tpa,K+B+BKI+ÜI_tpa,K+B+BKI+Ü+ÜI_tpa,read_tpa,duplicates,nCat,LearnTypeEntropy,CategoryEntropy,DidTest,f1,f2,f12,f1Amp,f2Amp,f12Amp,fMean,PredChance1,PredChance2,PredChance3,PredChance4,CondEntropy1,CondEntropy2,CondEntropy3,CondEntropy4,BeforeTestTime,AfterTestTime,TimePerCat,TRegr Fit,ÜRegr Fit,BKRegr Fit,CatTRegr Fit,CatÜRegr Fit,CatBKRegr Fit,DiffLowRegr Fit,DiffMedRegr Fit,DiffHighRegr Fit,TSecSpentRegr Fit,ÜSecSpentRegr Fit,BKSecSpentRegr Fit,SecSpentRegr Fit,meandifficulty,ndifficulty,backfrac,foolfrac1,foolfrac2,foolfrac12,backfrac_cat,foolfrac_cat,jumpfrac_cat,backfrac_topic,foolfrac_topic,jumpfrac_topic,TT,TB,UT,UU,UB,KK,KB,BU,BK,BB,TTT,TTB,TBB,UUU,KKK,KKB,KBK,KBB,BKK,BKB,BBK,BBB,Tests,Übungen,Kurzaufgaben,Beispiele,BK_Info,Ü_Info,Cat_0,Cat_1,Cat_2,Cat_3,Cat_4,Cat_5,Grund,Erweitert,K+B,K+Ü,K+Ü+T,K+B+Ü,K+BKI,B+BKI,Ü+ÜI,BKI+ÜI,K+B+BKI,K+B+BKI+ÜI,K+B+BKI+Ü+ÜI,ShortActs,LongActs,read,LearnPerc,InfoPerc,LearnActsPerc,InfoActsPerc,duplicatesPerc,ShortLearnActsPerc,ShortInfoActsPerc,LongLearnActsPerc,LongInfoActsPerc,ShortActsPerc,LongActsPerc
53,34,34,1.9,0.43,-1.1,1.84,5.53,-0.96,-3.24,-1.49,1.88,-0.15,0.16,0.31,0.39,1.14,-0.54,-0.32,-1.05,-0.6,0.75,0.22,0.45,210,8,5,10,11,34,8,2846,34,42,96,1486,2166,6498,12,18,2,0,21,15,23,26,44,45,13,42,55,63,68,45,17.5,50.4,84.6,22.545454545454547,54.91176470588236,37.375,43.70588235294117,51.57142857142857,67.6875,52.095238095238095,73.2,53.82608695652174,51.76923076923077,61.65909090909091,47.0,42.38461538461539,51.57142857142857,53.83636363636364,51.74603174603175,51.64705882352941,47.0,52,3,79.2091853710767,56.38774790415288,1,5,10,7.5,44.11764705882353,29.411764705882355,73.52941176470588,3.8041666666666663,72.63157894736842,85.1063829787234,91.39784946236558,93.47826086956522,67.76465930341276,46.33690906153607,32.149448190812535,19.86924462737008,27.92777777777778,7.394444444444445,36.1,0.0355936107716913,0.1968069653508705,-0.2324005761225616,0.0205681288366112,0.3881986737789412,-0.4087668026155515,0.0,0.0,0.0,487.2700447231315,217.46836317150652,-99.44899434072676,-87.56669629414456,0.4,5,0.0588235294117647,0.2352941176470588,0.0588235294117647,0.2941176470588235,1,3,0,2,9,4,0.0649350649350649,0.0389610389610389,0.0,0.1168831168831168,0.0389610389610389,0.0649350649350649,0.0519480519480519,0.0389610389610389,0.0519480519480519,0.4545454545454545,0.0263157894736842,0.0394736842105263,0.0263157894736842,0.0921052631578947,0.0526315789473684,0.0131578947368421,0.0394736842105263,0.0,0.0131578947368421,0.0394736842105263,0.0131578947368421,0.3815789473684211,2.154509079716836,3.878116343490305,13.019390581717452,3.816558941212681,28.731917513080944,4.601415820252385,53.23176361957525,26.762080640196984,20.00615574022776,0.0,0.0,0.0,100.0,0.0,16.835949522930132,16.897506925207757,19.052016004924592,20.71406586642044,41.7513080947984,32.54847645429363,8.47953216374269,33.33333333333333,45.56786703601108,50.169282856263465,54.04739919975376,0.4616805170821791,0.0307787011388119,32.54847645429363,22.868574946137272,33.33333333333333,35.41666666666667,43.75,54.16666666666666,12.5,18.75,2.083333333333333,0.0,0.4809172052939366,0.0320611470195957
54,35,35,2.4,0.97,-2.89,-1.13,2.68,-1.44,-0.87,-0.85,-1.41,-0.28,0.92,1.2,0.39,0.05,-0.54,1.01,-1.4,5.15,-0.34,1.55,6.55,110,1,0,21,20,42,0,10,42,42,87,5100,1438,6548,14,28,8,0,41,21,22,41,63,62,0,42,83,83,83,62,7.0,0.0,179.0,66.7,34.23809523809524,0.0,121.42857142857144,34.23809523809524,75.26436781609195,124.21951219512196,179.0,171.1818181818182,124.21951219512196,82.4920634920635,44.70967741935484,0.0,34.23809523809524,78.6867469879518,78.6867469879518,78.6867469879518,44.70967741935484,49,1,61.07293336741232,0.0,1,4,5,4.5,47.61904761904761,23.809523809523807,71.42857142857142,54.48333333333333,96.51162790697676,97.6470588235294,97.61904761904762,97.59036144578312,15.500584435728507,11.23553506074602,11.181875232029247,11.1268029806276,108.95,0.0666666666666666,109.13333333333334,7.655392123327564e-05,0.0,-7.655392123251537e-05,7.655392123327564e-05,0.0,-7.655392123251537e-05,0.0,0.0,0.0,0.0,0.0,94.56308128140638,85.13637461659374,-1.0,0,0.0952380952380952,0.5714285714285714,0.0714285714285714,0.6428571428571428,0,0,0,2,5,0,0.0,0.0,0.0,0.0,0.0,0.0481927710843373,0.2048192771084337,0.0,0.2048192771084337,0.5301204819277109,0.0,0.0,0.0,0.0,0.0,0.048780487804878,0.0975609756097561,0.0975609756097561,0.048780487804878,0.1585365853658536,0.1097560975609756,0.4268292682926829,0.1069028711056811,0.0,57.40684178375077,20.372632864996945,21.96090409285278,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,77.77947464874771,57.40684178375077,57.513744654856445,77.77947464874771,79.36774587660355,42.33353695784973,0.0,21.96090409285278,99.7403787416005,99.7403787416005,99.7403787416005,0.6414172266340867,0.1221747098350641,42.33353695784973,77.88637751985338,21.96090409285278,48.27586206896552,48.27586206896552,56.32183908045977,16.091954022988507,32.18390804597701,9.195402298850574,0.0,0.7372611800391802,0.1404307009598438
0,36,36,2.4,2.65,-1.98,1.84,3.86,-0.49,-1.1,-1.16,0.39,-0.53,0.28,0.81,0.02,-0.73,-1.3,1.01,-1.4,0.58,-0.75,2.31,1.98,216,10,6,9,19,41,4,163,44,45,103,4637,3599,8399,9,28,1,4,28,15,25,34,50,60,10,45,69,73,79,60,261.6,98.83333333333331,70.22222222222223,41.89473684210526,85.90243902439025,19.25,105.38636363636364,79.97777777777777,81.54368932038835,51.0,81.66666666666667,153.64,59.44117647058823,83.08,71.96666666666667,67.0,79.97777777777777,71.73913043478261,68.86301369863014,71.13924050632912,71.96666666666667,61,2,84.16007352832787,38.61108079858308,1,13,4,8.5,29.545454545454547,27.27272727272727,56.81818181818181,10.55897435897436,85.29411764705883,88.11881188118812,93.0,94.94949494949496,38.67294743305351,34.75065186133701,26.1775724160792,16.67215154138332,21.008333333333333,27.183333333333334,69.99166666666666,0.3595258429604077,0.0173731300673659,-0.3768989730277738,0.2496447086848879,0.1007937279484938,-0.3504384366333816,0.0,0.0,0.0,-1091.848168626044,619.2723476157297,436.0308043339869,259.4639998980862,0.0,6,0.1,0.375,0.075,0.45,1,2,0,2,10,3,0.0681818181818181,0.0454545454545454,0.0227272727272727,0.0795454545454545,0.0113636363636363,0.0227272727272727,0.0795454545454545,0.034090909090909,0.0795454545454545,0.5340909090909091,0.0344827586206896,0.0344827586206896,0.0344827586206896,0.0459770114942528,0.0114942528735632,0.0114942528735632,0.0459770114942528,0.0114942528735632,0.0114942528735632,0.0689655172413793,0.0344827586206896,0.4712643678160919,31.146565067269915,7.060364329086796,7.52470532206215,9.47731872842005,41.9335635194666,0.916775806643648,47.42231218002143,52.57768781997857,0.0,0.0,0.0,0.0,100.0,0.0,17.002024050482202,14.585069651148949,45.73163471841886,24.062388379569,49.45826884152875,51.41088224788666,7.977140135730444,42.85033932611025,58.9355875699488,59.85236337659246,66.91272770567925,0.4405286343612335,0.0595308965353018,51.41088224788666,55.208953446838905,42.85033932611025,42.71844660194174,43.68932038834952,59.22330097087378,8.737864077669903,27.184466019417474,0.9708737864077668,3.883495145631068,0.4276977032633334,0.0577969869274775
1,38,38,1.7,0.97,-1.98,1.63,1.06,-0.49,-1.35,-0.85,2.69,1.1,1.32,0.22,1.85,1.85,0.9,0.55,0.38,5.15,0.0,-0.35,4.77,525,0,5,40,0,21,2,77,45,23,82,5882,2369,8328,0,4,11,0,40,45,45,45,61,21,7,23,61,63,68,21,0.0,86.0,136.3,0.0,111.85714285714286,10.0,130.7111111111111,103.0,101.5609756097561,136.3,130.7111111111111,130.7111111111111,130.7111111111111,127.88524590163937,111.85714285714286,64.28571428571429,103.0,127.88524590163937,124.14285714285714,121.33823529411764,111.85714285714286,12,6,49.092155547385566,77.54484863691246,0,24,16,20.0,53.333333333333336,35.55555555555556,88.88888888888889,27.50333333333333,88.88888888888889,92.5,92.40506329113924,92.3076923076923,43.89323117368463,35.438272498340616,26.15583008122613,23.59294599725721,0.0,0.0,23.133333333333333,0.0,0.0638748710669686,-0.0638748710669684,0.0,0.057286170814042,-0.0572861708140421,0.0,0.0,0.0,0.0,1265.734059997202,-15.699671294618224,-8.479685301277113,0.0,5,0.0,0.6222222222222222,0.0666666666666666,0.6888888888888889,0,5,0,1,12,6,0.0,0.0,0.0,0.0746268656716417,0.0298507462686567,0.4029850746268656,0.1791044776119403,0.0149253731343283,0.1940298507462686,0.0895522388059701,0.0,0.0,0.0,0.0606060606060606,0.2424242424242424,0.1515151515151515,0.1363636363636363,0.0303030303030303,0.1666666666666666,0.0303030303030303,0.0454545454545454,0.0454545454545454,0.0,5.163304514889529,65.46589817483189,0.0,28.206051873198845,0.2401536983669548,43.03554274735831,27.485590778097983,5.5235350624399615,6.460134486071086,16.786743515850144,0.7084534101825168,100.0,0.0,65.46589817483189,70.62920268972142,70.62920268972142,70.62920268972142,93.67195004803074,28.206051873198845,5.403458213256484,28.4462055715658,93.67195004803074,93.91210374639768,99.07540826128722,0.0480307396733909,0.1320845341018251,28.206051873198845,70.62920268972142,28.4462055715658,54.87804878048781,28.04878048780488,14.634146341463412,0.0,4.878048780487805,13.414634146341465,0.0,0.058574072772428,0.161078700124177
2,39,39,1.4,1.53,-2.24,2.06,3.86,-2.21,-6.47,-2.62,2.69,0.15,0.57,0.42,0.02,0.05,0.2,1.01,0.38,0.58,0.03,0.81,0.2,1112,0,0,18,11,19,0,125,29,19,53,2267,1404,3796,3,0,1,0,29,18,18,29,37,30,0,19,48,48,48,30,0.0,0.0,96.55555555555556,48.09090909090909,73.89473684210526,0.0,78.17241379310344,73.89473684210526,71.62264150943396,78.17241379310344,96.55555555555556,96.55555555555556,78.17241379310344,84.91891891891892,64.43333333333334,0.0,73.89473684210526,76.47916666666667,76.47916666666667,76.47916666666667,64.43333333333334,18,3,62.18066792718358,24.629171563540748,0,4,1,2.5,68.96551724137932,17.24137931034483,86.20689655172414,61.18333333333333,96.15384615384616,96.07843137254902,96.0,95.91836734693877,32.064811426401704,22.39407312939908,22.146527289307823,21.887184832478194,0.0,0.0,21.08888888888889,0.0,0.0,-9.850406793607324e-16,0.0,0.0,2.5689572659804023e-16,0.0,0.0,0.0,0.0,0.0,32.87165873385705,32.87165873385705,-1.0,0,0.1034482758620689,0.5862068965517241,0.1034482758620689,0.689655172413793,1,0,1,1,3,0,0.0,0.0,0.0,0.0,0.0,0.1914893617021276,0.1702127659574468,0.0,0.1914893617021276,0.4468085106382978,0.0,0.0,0.0,0.0,0.0869565217391304,0.108695652173913,0.0652173913043478,0.108695652173913,0.108695652173913,0.0652173913043478,0.1304347826086956,0.3260869565217391,0.0,0.0,45.785036880927294,13.93572181243414,36.98630136986301,0.0,2.5816649104320337,0.0,0.0,9.957850368809272,87.46048472075869,0.0,100.0,0.0,59.72075869336143,45.785036880927294,45.785036880927294,59.72075869336143,82.77133825079031,50.92202318229716,0.0,36.98630136986301,96.70706006322445,96.70706006322445,96.70706006322445,0.0790305584826132,0.0263435194942044,50.92202318229716,59.72075869336143,36.98630136986301,54.71698113207547,35.84905660377358,33.9622641509434,5.660377358490567,0.0,1.8867924528301887,0.0,0.1491142612879495,0.0497047537626498
3,40,40,1.7,2.65,-1.1,2.76,2.12,-2.51,-5.15,-3.68,2.69,0.49,0.28,-0.21,0.82,0.54,0.9,-0.77,-0.56,2.27,-0.28,-1.67,2.83,590,6,13,2,5,18,6,301,26,24,72,3502,3574,7377,2,8,0,4,7,15,21,20,20,23,19,24,25,31,44,23,304.6666666666667,97.15384615384616,29.0,70.6,187.05555555555557,34.5,134.69230769230768,148.91666666666666,102.45833333333331,58.71428571428572,88.06666666666666,149.95238095238096,83.7,171.25,161.7391304347826,77.36842105263158,148.91666666666666,151.12,128.5483870967742,119.27272727272728,161.7391304347826,18,6,75.70654321374676,98.80093636730328,1,9,3,6.0,34.61538461538461,23.07692307692308,57.69230769230769,13.103703703703705,76.05633802816901,87.14285714285714,91.30434782608695,94.11764705882352,62.382759526694585,42.42407342068033,33.23637170625567,28.671497554029823,5.7,6.511111111111111,20.491666666666667,0.2354642125578305,-0.7680162936313727,0.5325520810735418,-0.0386498955466602,-0.1040483561559199,0.1426982517025801,0.058876024968634,-0.4134764331676096,0.3546004081989756,-1264.7730760814443,-18.134263784058994,462.13354843261226,61.257011676560914,1.0,13,0.217391304347826,0.217391304347826,0.1304347826086956,0.3478260869565217,2,5,2,8,5,11,0.1020408163265306,0.0,0.0204081632653061,0.2857142857142857,0.0612244897959183,0.0,0.0408163265306122,0.0612244897959183,0.0408163265306122,0.3673469387755102,0.0833333333333333,0.0,0.0,0.2291666666666666,0.0,0.0,0.0,0.0416666666666666,0.0,0.0416666666666666,0.0416666666666666,0.2916666666666667,24.779720753693912,17.120780805205367,0.786227463738647,4.785143012064525,45.64185983462112,2.8060187067913787,23.96638199810221,14.368984682120104,14.694320184356783,13.067642673173378,16.239663819981022,17.663006642266506,93.35773349600107,6.642266503998916,5.571370475803173,17.907008268944015,42.686729022637934,22.69215128100854,46.42808729835976,50.42700284668564,19.926799511996744,48.4478785414125,51.21323031042429,54.01924901721568,71.14002982242104,0.1355564592652839,0.0542225837061135,50.42700284668564,47.47187203470246,48.4478785414125,36.11111111111111,33.33333333333333,25.0,2.7777777777777777,11.11111111111111,0.0,5.555555555555555,0.1882728600906721,0.0753091440362688
4,41,41,3.2,0.43,-1.98,1.63,3.86,-1.44,-2.17,-0.24,-0.26,-0.41,0.42,0.83,0.39,1.14,-1.3,0.55,-1.4,0.58,0.75,1.85,1.98,1903,4,1,4,36,68,2,294,45,70,140,2596,4897,7787,12,23,1,1,40,5,9,41,72,104,3,70,108,110,111,104,186.5,25.0,78.0,42.02777777777778,71.41176470588235,20.5,57.68888888888889,69.95714285714286,55.621428571428574,45.625,67.4,120.33333333333331,45.1219512195122,71.77777777777777,61.24038461538461,22.0,69.95714285714286,61.86111111111112,61.10909090909091,60.78378378378378,61.24038461538461,64,6,62.62289814521643,92.92242402762427,1,18,10,14.0,40.0,22.22222222222222,62.22222222222222,17.84047619047619,87.76978417266187,89.13043478260869,90.51094890510949,93.38235294117648,37.05679923219167,29.38352790399088,27.91370822299182,26.346731545395365,2.933333333333333,0.0,21.630555555555556,0.1233765429430049,0.0081936314180887,-0.1315701743610936,0.1085773093388901,0.013101165747664,-0.1216784750865543,0.0,0.0,0.0,-4473.02145876731,978.592054167082,23.684388395786502,16.440990351359037,0.0,1,0.1538461538461538,0.2307692307692307,0.0256410256410256,0.2564102564102564,3,5,4,7,13,12,0.0263157894736842,0.0087719298245614,0.0,0.0087719298245614,0.0175438596491228,0.0,0.0263157894736842,0.0175438596491228,0.0350877192982456,0.8508771929824561,0.0176991150442477,0.0088495575221238,0.0088495575221238,0.0,0.0,0.0,0.0176991150442477,0.0088495575221238,0.0,0.0265486725663716,0.0176991150442477,0.8141592920353983,9.580069346346477,0.3210479003467317,4.006677796327212,19.429818928984204,62.36034416334917,0.52651855656864,11.840246564787469,14.76820341594966,25.64530627969693,3.801207140105304,26.492872736612306,17.452163862848337,78.52831642481058,21.471683575189417,23.436496725311414,4.327725696673944,13.907795043020418,23.75754462565815,66.36702195967639,81.79016309233337,0.8475664569153718,62.886862719917815,85.79684088866058,86.32335944522923,86.64440734557596,0.4494670604854244,0.0256838320277385,81.79016309233337,33.33761397200462,62.886862719917815,32.142857142857146,50.0,45.71428571428572,8.571428571428571,16.428571428571427,0.7142857142857143,0.7142857142857143,0.3210479003467317,0.0183455943055275
5,42,42,2.4,2.09,-0.72,3.02,3.86,-0.25,-3.24,-2.62,4.25,0.49,0.92,0.43,0.39,1.14,1.58,1.01,-0.56,0.58,0.75,-0.57,1.14,1741,0,0,17,33,47,0,77,50,47,108,5116,3217,8410,6,9,8,1,50,17,17,50,64,80,0,47,97,97,97,80,0.0,0.0,161.11764705882354,72.03030303030303,68.44680851063829,0.0,102.32,68.44680851063829,77.87037037037037,102.32,161.11764705882354,161.11764705882354,102.32,93.0625,69.925,0.0,68.44680851063829,85.90721649484536,85.90721649484536,85.90721649484536,69.925,47,4,67.78556709936956,58.80930794952709,0,4,2,3.0,48.0,16.0,64.0,138.88333333333333,92.5233644859813,93.39622641509436,93.33333333333331,93.26923076923076,44.13394191803883,43.10527708574112,41.19109078877145,39.90422261937313,0.0,0.0,35.041666666666664,0.0,0.0,-1.4023057008051174e-16,0.0,0.0,-1.2863229916534693e-18,0.0,0.0,0.0,0.0,0.0,31.797155748841146,31.797155748841146,-1.0,0,0.02,0.78,0.04,0.8200000000000001,0,2,1,5,5,7,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.09375,0.7395833333333334,0.0,0.0,0.0,0.0,0.0210526315789473,0.0526315789473684,0.0105263157894736,0.0736842105263157,0.0631578947368421,0.031578947368421,0.0842105263157894,0.6631578947368421,0.0,0.0,32.56837098692033,28.26397146254459,38.25208085612366,0.0,9.417360285374556,0.0,12.615933412604043,14.60166468489893,63.36504161712247,0.0,100.0,0.0,60.832342449464925,32.56837098692033,32.56837098692033,60.832342449464925,70.820451843044,66.51605231866824,0.0,38.25208085612366,99.0844233055886,99.0844233055886,99.0844233055886,0.178359096313912,0.1070154577883472,66.51605231866824,60.832342449464925,38.25208085612366,46.2962962962963,43.51851851851852,43.51851851851852,5.555555555555555,8.333333333333332,7.4074074074074066,0.9259259259259258,0.1651473114017703,0.0990883868410622
6,43,43,2.5,1.53,1.23,-0.55,3.86,-2.84,0.41,-2.62,-1.89,0.15,-0.07,-0.22,0.82,0.54,-1.3,-0.77,3.03,0.58,-0.28,0.53,-2.45,413,12,17,20,26,57,17,90,75,74,161,7298,1204,8592,10,49,2,0,46,37,49,63,77,83,34,74,103,120,137,83,317.3333333333333,73.58823529411765,65.3,35.88461538461539,14.771929824561404,21.294117647058822,97.30666666666669,16.27027027027027,53.36645962732919,48.67391304347826,69.10810810810811,129.89795918367346,55.3968253968254,27.89610389610389,21.3855421686747,47.44117647058823,16.27027027027027,29.9126213592233,28.691666666666663,34.262773722627735,21.3855421686747,86,3,89.12105427534522,44.879991243077264,1,4,6,5.0,26.666666666666668,24.0,50.66666666666667,9.446666666666664,89.375,89.937106918239,91.13924050632912,93.63057324840764,29.40597505951219,24.347563500871143,20.279821208261627,18.977560485770383,37.55,0.0416666666666666,47.73333333333333,0.3360333661932569,0.2017380387935554,-0.5377714049868128,0.2385635376730563,0.2072196409693289,-0.4457831786423847,-0.6234930131422153,0.4592550810648892,0.1642379320773258,379.99765755520815,-180.95405089669512,-14.604592704773395,83.22826552903145,1.0,17,0.0895522388059701,0.3582089552238806,0.1194029850746268,0.4776119402985074,1,3,0,8,11,6,0.0675675675675675,0.0135135135135135,0.0135135135135135,0.1891891891891892,0.027027027027027,0.0067567567567567,0.1216216216216216,0.0337837837837837,0.1283783783783783,0.3918918918918919,0.0544217687074829,0.0136054421768707,0.0136054421768707,0.1700680272108843,0.0,0.0068027210884353,0.0680272108843537,0.0476190476190476,0.0068027210884353,0.1156462585034013,0.0612244897959183,0.3061224489795918,44.32029795158287,14.560055865921786,15.200186219739292,10.858938547486034,9.799813780260708,4.213221601489757,54.56238361266295,42.26024208566108,3.177374301675977,0.0,0.0,0.0,100.0,0.0,26.059124767225327,29.760242085661083,74.08054003724395,40.61918063314711,25.0,20.65875232774674,18.773277467411543,14.013035381750466,35.858938547486034,40.0721601489758,54.63221601489758,0.6866852886405959,0.0232774674115456,20.65875232774674,84.93947858472998,14.013035381750466,46.58385093167702,45.962732919254655,53.41614906832298,6.211180124223603,30.434782608695656,1.2422360248447204,0.0,0.4265126016401216,0.0144580542928854
7,44,44,1.3,1.53,-0.31,2.06,3.26,-0.25,0.63,-3.68,1.88,1.33,0.42,-0.91,1.85,1.85,0.2,0.55,5.07,-0.88,0.0,0.35,-5.95,1083,4,52,0,11,34,32,90,67,66,146,6136,2143,8369,3,35,4,0,11,52,56,63,34,45,84,66,45,77,129,45,169.75,99.51923076923076,0.0,25.63636363636364,52.73529411764706,10.9375,91.5820895522388,32.46969696969697,57.321917808219176,25.63636363636364,99.51923076923076,104.53571428571428,86.61904761904762,52.73529411764706,46.11111111111112,65.77380952380952,32.46969696969697,46.11111111111112,31.49350649350649,58.91472868217054,46.11111111111112,50,6,57.25252980854499,82.73924612341686,1,21,15,18.0,31.343283582089555,22.388059701492537,53.73134328358209,10.614102564102565,90.3448275862069,92.36111111111111,93.7062937062937,94.3661971830986,31.48535437321514,24.08809597775674,19.8932725610013,18.922381694768884,20.116666666666667,14.675,23.24722222222222,0.0614628269271011,0.1060561477237158,-0.1675189746508176,-0.0153701773169302,1.0747833307029255,-1.0594131533859952,-0.4079405944641445,0.068325866975532,0.3396147274886121,1115.9776613813356,43.78289719634003,134.31752053416398,45.20320762506898,1.1923076923076923,52,0.0923076923076923,0.2769230769230769,0.0307692307692307,0.3076923076923077,0,5,0,7,24,10,0.0151515151515151,0.0151515151515151,0.0151515151515151,0.5909090909090909,0.0227272727272727,0.0,0.0,0.0378787878787878,0.0,0.303030303030303,0.0076335877862595,0.0076335877862595,0.0076335877862595,0.5648854961832062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2748091603053435,8.113275182220098,61.8353447245788,0.0,3.369578205281396,21.42430397897001,4.182100609391803,17.278049946230134,22.643087585135618,35.3566734376867,0.94395985183415,2.9752658621101684,20.802963317003226,100.0,0.0,3.369578205281396,61.8353447245788,69.94861990679891,65.2049229298602,21.42430397897001,24.7938821842514,66.0174453339706,25.606404588361816,24.7938821842514,28.975982793643208,90.811327518222,0.45405663759111,0.0477954355359063,24.7938821842514,73.3181981120803,25.606404588361816,45.89041095890411,45.20547945205479,34.24657534246575,2.054794520547945,23.972602739726025,2.73972602739726,0.0,0.3109976969802123,0.0327365996821276
8,46,46,1.9,-0.08,-1.3,1.63,2.12,-0.49,-3.24,-1.84,-1.89,-0.28,-0.18,0.1,0.02,0.05,0.2,0.11,-1.4,-1.13,0.03,-0.09,0.27,1494,15,24,36,33,91,19,69,108,110,232,6496,1889,8454,41,70,2,0,69,60,75,93,127,124,43,110,160,179,203,124,198.4,74.08333333333333,38.61111111111112,10.666666666666666,17.956043956043956,13.421052631578949,60.14814814814815,17.172727272727272,36.439655172413794,25.246376811594203,52.8,81.92,37.8494623655914,23.811023622047244,16.016129032258064,47.27906976744186,17.172727272727272,21.1,20.28491620111732,26.64532019704433,16.016129032258064,120,3,90.77111085011433,56.94642819802205,1,4,3,3.5,33.33333333333333,25.0,58.33333333333333,8.220588235294118,92.2077922077922,92.17391304347828,92.5764192139738,94.2982456140351,23.03374810678861,19.38746517530099,16.74876628849259,16.44012583978585,31.516666666666666,1.525,46.96666666666667,0.286350881147297,-0.0668753617372215,-0.2194755194100753,0.2384157008406187,-0.1288547884934009,-0.1095609123472179,-0.2868328341023777,0.0058207309708591,0.2810121031315185,-166.5316485984865,-17.85011861016168,11.3495961145139,-11.81272893002178,0.875,24,0.0721649484536082,0.4742268041237113,0.1649484536082474,0.6391752577319587,3,4,1,18,17,15,0.0552995391705069,0.0138248847926267,0.0138248847926267,0.1658986175115207,0.0138248847926267,0.0276497695852534,0.1382488479262673,0.032258064516129,0.1382488479262673,0.4009216589861751,0.0416666666666666,0.0138888888888888,0.0138888888888888,0.1481481481481481,0.0046296296296296,0.0231481481481481,0.0879629629629629,0.037037037037037,0.0231481481481481,0.1157407407407407,0.0509259259259259,0.3333333333333333,35.20227111426544,21.0314643955524,16.441920984149515,4.163709486633546,19.32812869647504,3.0163236337828248,49.751596877217885,32.351549562337354,17.896853560444757,0.0,0.0,0.0,100.0,0.0,20.605630470783066,37.47338537970192,72.67565649396735,41.63709486633546,35.77004968062455,23.491838183108587,24.047788029335223,22.344452330257862,39.9337591672581,42.95008280104093,63.981547196593326,1.312987934705465,0.0236574402649633,23.491838183108587,76.8393659806009,22.344452330257862,46.55172413793103,47.41379310344828,51.72413793103448,17.67241379310345,30.17241379310345,0.8620689655172413,0.0,0.5659430753040797,0.0101971725280014
