,User,Topic,Category,Label,SecSpent,TotSec,LearnType,Level,UserCumSec,difficulty
4707,41,5,1,ks2a2b1_1a,26,569,5,0,577,-1
4708,41,5,1,ks2a2,5,595,4,0,582,-1
4709,41,6,1,ks2a3,46,600,4,0,628,-1
4710,41,6,1,ks2a3b1_1a,19,646,5,0,647,-1
4711,41,6,1,ks2a3,13,665,4,0,660,-1
4712,41,6,1,ks2a3b2_1a,17,678,5,0,677,-1
4713,41,6,1,ks2a3,16,695,4,0,693,-1
4714,41,7,1,ks2a4,49,711,4,0,742,-1
4715,41,7,1,ks2a4b1_1a,22,760,5,0,764,-1
4716,41,7,1,ks2a4,6,782,4,0,770,-1
4717,41,8,1,ks2a5,49,788,4,0,819,-1
4718,41,8,1,ks2a5b2_1a,15,837,5,0,834,-1
4719,41,8,1,ks2a5,5,852,4,0,839,-1
4720,41,8,1,ks2a5b1_1a,9,857,5,0,848,-1
4721,41,8,1,ks2a5,6,866,4,0,854,-1
4722,41,8,1,ks2a5b1_1a,4,872,5,0,858,-1
4723,41,8,1,ks2a5,6,876,4,0,864,-1
4724,41,-1,1,ks2a,4,882,6,0,868,-1
4725,41,-1,1,Übersicht,22,886,6,0,890,-1
4726,41,-1,4,kd2a,7,908,6,0,897,-1
4727,41,22,4,kd2a4,131,915,4,0,1028,-1
4728,41,22,4,kd2a4b1_1a,27,1046,5,0,1055,-1
4729,41,22,4,kd2a4,11,1073,4,0,1066,-1
4730,41,22,4,kd2a4b2_1a,16,1084,5,0,1082,-1
4731,41,22,4,kd2a4,58,1100,4,0,1140,-1
4732,41,23,4,kd2a1,262,1158,4,0,1402,-1
4733,41,23,4,kd2a1b1_1a,38,1420,5,0,1440,-1
4734,41,23,4,kd2a1,47,1458,4,0,1487,-1
4735,41,23,4,kd2a1b2_1a,59,1505,5,0,1546,-1
4736,41,23,4,kd2a1,63,1564,4,0,1609,-1
4737,41,23,4,kd2a1b3_1a,19,1627,5,0,1628,-1
4738,41,23,4,kd2a1,35,1646,4,0,1663,-1
4739,41,23,4,kd2a1b4_1a,16,1681,5,0,1679,-1
4740,41,23,4,kd2a1,9,1697,4,0,1688,-1
4741,41,24,4,kd2a2,148,1706,4,0,1836,-1
4742,41,24,4,kd2a2b2_1a,37,1854,5,0,1873,-1
4743,41,24,4,kd2a2,47,1891,4,0,1920,-1
4744,41,24,4,kd2a2b4_1a,105,1938,5,0,2025,-1
4745,41,24,4,kd2a2,5,2043,4,0,2030,-1
4746,41,25,4,kd2a3,137,2048,4,0,2167,-1
4747,41,25,4,kd2a3b2_1a,128,2185,5,0,2295,-1
4748,41,25,4,kd2a3,4,2313,4,0,2299,-1
4749,41,-1,4,kd2a,83,2317,6,0,2382,-1
4750,41,-1,4,Übersicht,61,2400,6,0,2443,-1
4751,41,-1,4,Übersicht,69,2461,6,0,2512,-1
4752,41,-1,5,kd3a,6,2530,6,0,2518,-1
4753,41,28,5,kd3a2,235,2536,4,0,2753,-1
4754,41,28,5,kd3a2b1_1a,50,2771,5,0,2803,-1
4755,41,28,5,kd3a2,56,2821,4,0,2859,-1
4756,41,28,5,kd3a2k1_1a,23,2877,3,0,23,-1
4757,41,-1,5,kd3a,4,2900,6,0,2863,-1
4758,41,-1,5,Übersicht,5,2904,6,0,2868,-1
4759,41,-1,0,ks1e,37,2909,6,0,2905,-1
4760,41,-1,0,ks1ev1,685,2946,0,0,708,-1
4761,41,-1,0,Rückmeldungen,29,3631,0,0,737,-1
4762,41,-1,0,Rückmeldungen,24,3660,0,0,761,-1
4763,41,-1,0,Rückmeldungen,8,3684,0,0,769,-1
4764,41,-1,0,Übersicht,58,3692,6,0,2963,-1
4765,41,-1,2,ks3a,6,3750,6,0,2969,-1
4766,41,13,2,bs3a1,68,3756,4,0,3037,-1
4767,41,13,2,ks3a1b2_1a,9,3824,5,0,3046,-1
4768,41,13,2,bs3a1,15,3833,4,0,3061,-1
4769,41,-1,2,ks3a,2,3848,6,0,3063,-1
4770,41,-1,2,Logout,9,3850,6,0,3072,-1
4771,41,-1,2,Logout,2585427,3859,6,0,2588499,-1
4772,41,-1,2,Startseite,18,2589286,6,0,2588517,-1
4773,41,-1,2,Tour,69,2589304,6,0,2588586,-1
4774,41,-1,2,Übersicht,31,2589373,6,0,2588617,-1
4775,41,-1,2,ks3a,4,2589404,6,0,2588621,-1
4776,41,13,2,bs3a1,82,2589408,4,0,2588703,-1
4777,41,13,2,ks3a1b1_1a,11,2589490,5,0,2588714,-1
4778,41,13,2,bs3a1,19,2589501,4,0,2588733,-1
4779,41,15,2,ks3a7,317,2589520,4,0,2589050,-1
4780,41,15,2,ks3a2b1_1a,38,2589837,5,0,2589088,-1
4781,41,17,2,ks3a3,10,2589875,4,0,2589098,-1
4782,41,14,2,ks3a3a,200,2589885,3,0,969,-1
4783,41,14,2,ks3a3b1_1a,8,2590085,5,0,2589106,-1
4784,41,14,2,ks3a3a,10,2590093,3,0,979,-1
4785,41,18,2,ks3a4,198,2590103,4,0,2589304,-1
4786,41,18,2,ks3a4k1_1a,79,2590301,3,0,1058,-1
4787,41,18,2,ks3a4,145,2590380,4,0,2589449,-1
4788,41,-1,2,ks3a,64,2590525,6,0,2589513,-1
4789,41,13,2,bs3a1,26,2590589,4,0,2589539,-1
4790,41,15,2,ks3a7,39,2590615,4,0,2589578,-1
4791,41,13,2,bs3a1,4,2590654,4,0,2589582,-1
4792,41,-1,2,ks3a,4,2590658,6,0,2589586,-1
4793,41,-1,2,Übersicht,8,2590662,6,0,2589594,-1
4794,41,-1,3,kd1a,5,2590670,6,0,2589599,-1
4795,41,21,3,kd1a2,83,2590675,4,0,2589682,-1
4796,41,21,3,kd1a2b1_1a,85,2590758,5,0,2589767,-1
4797,41,21,3,kd1a2,8,2590843,4,0,2589775,-1
4798,41,21,3,kd1a2b2_1a,93,2590851,5,0,2589868,-1
4799,41,21,3,kd1a2,6,2590944,4,0,2589874,-1
4800,41,-1,3,kd1c,16,2590950,1,0,1074,-1
4801,41,-1,3,Übersicht,16,2590966,6,0,2589890,-1
4802,41,-1,1,ks2b,4,2590982,6,1,2589894,-1
4803,41,10,1,ks2b1,69,2590986,4,1,2589963,-1
4804,41,10,1,ks2b1b1_1a,141,2591055,5,1,2590104,-1
4805,41,10,1,ks2b1,4,2591196,4,1,2590108,-1
4806,41,12,1,ks2b2,221,2591200,4,1,2590329,-1
4807,41,12,1,ks2b2b2_1a,14,2591421,5,1,2590343,-1
4808,41,12,1,ks2b2,4,2591435,4,1,2590347,-1
4809,41,-1,1,ks2b,5,2591439,6,1,2590352,-1
4810,41,-1,1,Übersicht,8,2591444,6,1,2590360,-1
4811,41,-1,4,kd2b,5,2591452,6,1,2590365,-1
4812,41,26,4,kd2b1,343,2591457,4,1,2590708,-1
4813,41,27,4,kd2b2,206,2591800,4,1,2590914,-1
4814,41,-1,4,kd2b,4,2592006,6,1,2590918,-1
4815,41,-1,4,Übersicht,15,2592010,6,1,2590933,-1
4816,41,-1,5,kd3a,3,2592025,6,0,2590936,-1
4817,41,28,5,kd3a2,27,2592028,4,0,2590963,-1
4818,41,-1,5,kd3c,25,2592055,1,0,1099,-1
4819,41,28,5,kd3c2ue1_1,25,2592080,2,0,1124,0
4820,41,-1,5,Übersicht,5,2592105,6,0,2590968,-1
4821,41,-1,5,kd3a,2,2592110,6,0,2590970,-1
4822,41,28,5,kd3a2,41,2592112,4,0,2591011,-1
4823,41,28,5,kd3a2b1_1a,122,2592153,5,0,2591133,-1
4824,41,28,5,kd3a2,71,2592275,4,0,2591204,-1
4825,41,29,5,kd3a3,108,2592346,4,0,2591312,-1
4826,41,29,5,kd3a3b1_1a,10,2592454,5,0,2591322,-1
4827,41,29,5,kd3a3,70,2592464,4,0,2591392,-1
4828,41,30,5,kd3a4,88,2592534,4,0,2591480,-1
4829,41,30,5,kd3a4b1_1a,5,2592622,5,0,2591485,-1
4830,41,30,5,kd3a4,8,2592627,4,0,2591493,-1
4831,41,30,5,kd3a4b2_1a,48,2592635,5,0,2591541,-1
4832,41,30,5,kd3a4,8,2592683,4,0,2591549,-1
4833,41,31,5,kd3a5,159,2592691,4,0,2591708,-1
4834,41,31,5,kd3a5b1_1a,149,2592850,5,0,2591857,-1
4835,41,31,5,kd3a5,6,2592999,4,0,2591863,-1
4836,41,-1,5,kd3a,10,2593005,6,0,2591873,-1
4837,41,-1,5,Übersicht,17,2593015,6,0,2591890,-1
4838,41,-1,1,ks2a,9,2593032,6,0,2591899,-1
4839,41,7,1,ks2a4,31,2593041,4,0,2591930,-1
4840,41,7,1,ks2a4b1_1a,9,2593072,5,0,2591939,-1
4841,41,7,1,ks2a4,24,2593081,4,0,2591963,-1
4842,41,6,1,ks2a3,10,2593105,4,0,2591973,-1
4843,41,-1,1,Übersicht,254,2593115,6,0,2592227,-1
4844,41,-1,2,ks3b,5,2593369,6,1,2592232,-1
4845,41,19,2,ks3b2,281,2593374,4,1,2592513,-1
4846,41,19,2,ks3b2b1_1a,44,2593655,5,1,2592557,-1
4847,41,19,2,ks3b2,34,2593699,4,1,2592591,-1
4848,41,19,2,ks3b2b2_1a,34,2593733,5,1,2592625,-1
4849,41,19,2,ks3b2,8,2593767,4,1,2592633,-1
4850,41,20,2,ks3b1,185,2593775,4,1,2592818,-1
4851,41,20,2,ks3b1b1_1a,6,2593960,5,1,2592824,-1
4852,41,20,2,ks3b1,7,2593966,4,1,2592831,-1
4853,41,20,2,ks3b1b2_1n,35,2593973,5,1,2592866,-1
4854,41,26,4,kd2b1,9,2594008,4,1,2592875,-1
4855,41,-1,4,kd2b,4,2594017,6,1,2592879,-1
4856,41,-1,4,Übersicht,86,2594021,6,1,2592965,-1
4857,41,-1,4,Logout,0,2594107,6,1,2592965,-1
4858,42,-1,4,Startseite,44,55,6,1,44,-1
4859,42,-1,4,Tour,7,99,6,1,51,-1
4860,42,-1,4,Übersicht,60,106,6,1,111,-1
4861,42,-1,0,ks1a,7,166,6,0,118,-1
4862,42,0,0,ka1a1,114,173,4,0,232,-1
4863,42,0,0,ks1a1b1_1a,45,287,5,0,277,-1
4864,42,0,0,ka1a1,28,332,4,0,305,-1
4865,42,0,0,ks1a1b2_1a,17,360,5,0,322,-1
4866,42,0,0,ka1a1,15,377,4,0,337,-1
4867,42,0,0,ks1a1b3_1a,24,392,5,0,361,-1
4868,42,0,0,ka1a1,31,416,4,0,392,-1
4869,42,0,0,ks1a1b4_1a,17,447,5,0,409,-1
4870,42,0,0,ka1a1,14,464,4,0,423,-1
4871,42,0,0,ks1a1k1_1a,103,478,3,0,103,-1
4872,42,-1,0,ks1a,11,581,6,0,434,-1
4873,42,1,0,ks1a2,103,592,4,0,537,-1
4874,42,1,0,ks1a2b1_1a,47,695,5,0,584,-1
4875,42,1,0,ks1a2,17,742,4,0,601,-1
4876,42,1,0,ks1a2b2_1a,37,759,5,0,638,-1
4877,42,1,0,ks1a2,59,796,4,0,697,-1
4878,42,1,0,ks1a2b3_1a,82,855,5,0,779,-1
4879,42,1,0,ks1a2,10,937,4,0,789,-1
4880,42,0,0,ka1a1,5,947,4,0,794,-1
4881,42,-1,0,ks1a,6,952,6,0,800,-1
4882,42,-1,0,Übersicht,15,958,6,0,815,-1
4883,42,-1,2,ks3a,8,973,6,0,823,-1
4884,42,15,2,ks3a7,210,981,4,0,1033,-1
4885,42,15,2,ks3a2b1_1a,16,1191,5,0,1049,-1
4886,42,17,2,ks3a3,69,1207,4,0,1118,-1
4887,42,15,2,ks3a2b2_1a,170,1276,5,0,1288,-1
4888,42,17,2,ks3a3,75,1446,4,0,1363,-1
4889,42,15,2,ks3a2b3_1a,124,1521,5,0,1487,-1
4890,42,17,2,ks3a3,62,1645,4,0,1549,-1
4891,42,15,2,ks3a2b4_1a,144,1707,5,0,1693,-1
4892,42,17,2,ks3a3,24,1851,4,0,1717,-1
4893,42,15,2,ks3a2k1_1a,146,1875,3,0,249,-1
4894,42,17,2,ks3a3,13,2021,4,0,1730,-1
4895,42,-1,2,Übersicht,8,2034,6,0,1738,-1
4896,42,-1,3,kd1a,5,2042,6,0,1743,-1
4897,42,21,3,kd1a2,113,2047,4,0,1856,-1
4898,42,21,3,kd1a2b1_1a,38,2160,5,0,1894,-1
4899,42,21,3,kd1a2,67,2198,4,0,1961,-1
4900,42,21,3,kd1a2b2_1a,82,2265,5,0,2043,-1
4901,42,21,3,kd1a2,9,2347,4,0,2052,-1
4902,42,21,3,kd1a2b3_1a,140,2356,5,0,2192,-1
4903,42,21,3,kd1a2,10,2496,4,0,2202,-1
4904,42,21,3,kd1a2b4_1a,120,2506,5,0,2322,-1
4905,42,21,3,kd1a2,28,2626,4,0,2350,-1
4906,42,21,3,kd1a2k1_1a,191,2654,3,0,440,-1
4907,42,21,3,kd1a2k2_1a,290,2845,3,0,730,-1
4908,42,21,3,kd1a2k3_1a,128,3135,3,0,858,-1
4909,42,-1,3,kd1a,7,3263,6,0,2357,-1
4910,42,-1,3,Übersicht,16,3270,6,0,2373,-1
4911,42,-1,4,kd2a,17,3286,6,0,2390,-1
4912,42,22,4,kd2a4,121,3303,4,0,2511,-1
4913,42,22,4,kd2a4b1_1a,9,3424,5,0,2520,-1
4914,42,22,4,kd2a4,19,3433,4,0,2539,-1
4915,42,22,4,kd2a4b2_1a,8,3452,5,0,2547,-1
4916,42,22,4,kd2a4,29,3460,4,0,2576,-1
4917,42,22,4,kd2a4b3_1a,16,3489,5,0,2592,-1
4918,42,22,4,kd2a4,31,3505,4,0,2623,-1
4919,42,22,4,kd2a4b4_1a,67,3536,5,0,2690,-1
4920,42,22,4,kd2a4,39,3603,4,0,2729,-1
4921,42,22,4,kd2a4k1_1a,72,3642,3,0,930,-1
4922,42,22,4,kd2a4k2_1a,168,3714,3,0,1098,-1
4923,42,-1,4,Logout,8,3882,6,0,2737,-1
4924,42,-1,4,Logout,2585389,3890,6,0,2588126,-1
4925,42,-1,4,Startseite,24,2589279,6,0,2588150,-1
4926,42,-1,4,Tour,3,2589303,6,0,2588153,-1
4927,42,-1,4,Übersicht,67,2589306,6,0,2588220,-1
4928,42,-1,4,kd2a,7,2589373,6,0,2588227,-1
4929,42,22,4,kd2a4,85,2589380,4,0,2588312,-1
4930,42,-1,4,kd2a,3,2589465,6,0,2588315,-1
4931,42,23,4,kd2a1,350,2589468,4,0,2588665,-1
4932,42,23,4,kd2a1b1_1a,71,2589818,5,0,2588736,-1
4933,42,23,4,kd2a1,67,2589889,4,0,2588803,-1
4934,42,23,4,kd2a1b2_1a,50,2589956,5,0,2588853,-1
4935,42,23,4,kd2a1,48,2590006,4,0,2588901,-1
4936,42,23,4,kd2a1b3_1a,39,2590054,5,0,2588940,-1
4937,42,23,4,kd2a1,151,2590093,4,0,2589091,-1
4938,42,23,4,kd2a1b4_1a,45,2590244,5,0,2589136,-1
4939,42,23,4,kd2a1,110,2590289,4,0,2589246,-1
4940,42,23,4,kd2a1k1_1a,357,2590399,3,0,1455,-1
4941,42,23,4,kd2a1k2_1a,215,2590756,3,0,1670,-1
4942,42,23,4,kd2a1b3_1a,62,2590971,5,0,2589308,-1
4943,42,23,4,kd2a1,211,2591033,4,0,2589519,-1
4944,42,23,4,kd2a1k3_1a,175,2591244,3,0,1845,-1
4945,42,23,4,kd2a1k4_1a,93,2591419,3,0,1938,-1
4946,42,23,4,kd2a1,7,2591512,4,0,2589526,-1
4947,42,-1,4,Übersicht,5,2591519,6,0,2589531,-1
4948,42,-1,4,kd2a,3,2591524,6,0,2589534,-1
4949,42,24,4,kd2a2,193,2591527,4,0,2589727,-1
4950,42,24,4,kd2a2b1_1a,13,2591720,5,0,2589740,-1
4951,42,24,4,kd2a2,78,2591733,4,0,2589818,-1
4952,42,24,4,kd2a2b2_1a,71,2591811,5,0,2589889,-1
4953,42,24,4,kd2a2,21,2591882,4,0,2589910,-1
4954,42,24,4,kd2a2b3_1a,11,2591903,5,0,2589921,-1
4955,42,24,4,kd2a2,23,2591914,4,0,2589944,-1
4956,42,24,4,kd2a2b4_1a,429,2591937,5,0,2590373,-1
4957,42,24,4,kd2a2,121,2592366,4,0,2590494,-1
4958,42,24,4,kd2a2k1_1a,33,2592487,3,0,1971,-1
4959,42,24,4,kd2a2,19,2592520,4,0,2590513,-1
4960,42,24,4,kd2a2k2_1a,187,2592539,3,0,2158,-1
4961,42,24,4,kd2a2k3_1a,249,2592726,3,0,2407,-1
4962,42,24,4,kd2a2k4_1a,155,2592975,3,0,2562,-1
4963,42,25,4,kd2a3,200,2593130,4,0,2590713,-1
4964,42,25,4,kd2a3b1_1a,97,2593330,5,0,2590810,-1
4965,42,25,4,kd2a3,24,2593427,4,0,2590834,-1
4966,42,-1,4,Notizen,3,2593451,6,0,2590837,-1
4967,42,-1,4,Übersicht,5,2593454,6,0,2590842,-1
4968,42,-1,4,kd2a,3,2593459,6,0,2590845,-1
4969,42,25,4,kd2a3,7,2593462,4,0,2590852,-1
4970,42,25,4,kd2a3b1_1a,4,2593469,5,0,2590856,-1
4971,42,25,4,kd2a3,8,2593473,4,0,2590864,-1
4972,42,25,4,kd2a3b2_1a,158,2593481,5,0,2591022,-1
4973,42,25,4,kd2a3,85,2593639,4,0,2591107,-1
4974,42,25,4,kd2a3b3_1a,10,2593724,5,0,2591117,-1
4975,42,25,4,kd2a3,15,2593734,4,0,2591132,-1
4976,42,25,4,kd2a3b4_1a,114,2593749,5,0,2591246,-1
4977,42,25,4,kd2a3,79,2593863,4,0,2591325,-1
4978,42,25,4,kd2a3k1_1a,112,2593942,3,0,2674,-1
4979,42,25,4,kd2a3k2_1a,65,2594054,3,0,2739,-1
4980,42,-1,4,Logout,0,2594119,6,0,2591325,-1
4981,43,-1,4,Startseite,33,39,6,0,33,-1
4982,43,-1,4,Tour,3,72,6,0,36,-1
4983,43,-1,4,Übersicht,49,75,6,0,85,-1
4984,43,-1,0,ks1a,28,124,6,0,113,-1
4985,43,0,0,ka1a1,105,152,4,0,218,-1
4986,43,0,0,ks1a1b1_1a,48,257,5,0,266,-1
4987,43,0,0,ka1a1,9,305,4,0,275,-1
4988,43,0,0,ks1a1b2_1a,30,314,5,0,305,-1
4989,43,0,0,ka1a1,11,344,4,0,316,-1
4990,43,0,0,ks1a1b3_1a,9,355,5,0,325,-1
4991,43,0,0,ka1a1,6,364,4,0,331,-1
4992,43,0,0,ks1a1b4_1a,18,370,5,0,349,-1
4993,43,0,0,ka1a1,6,388,4,0,355,-1
4994,43,0,0,ks1a1k1_1a,39,394,3,0,39,-1
4995,43,0,0,ks1a1b2_1a,22,433,5,0,377,-1
4996,43,0,0,ka1a1,7,455,4,0,384,-1
4997,43,0,0,ks1a1b2_1a,22,462,5,0,406,-1
4998,43,0,0,ka1a1,6,484,4,0,412,-1
4999,43,0,0,ks1a1k1_1a,103,490,3,0,142,-1
5000,43,0,0,ka1a1,7,593,4,0,419,-1
5001,43,0,0,ks1a1k2_1a,32,600,3,0,174,-1
5002,43,0,0,ka1a1,17,632,4,0,436,-1
5003,43,0,0,ks1a1k3_1a,97,649,3,0,271,-1
5004,43,0,0,ka1a1,7,746,4,0,443,-1
5005,43,0,0,ks1a1k4_1a,58,753,3,0,329,-1
5006,43,0,0,ka1a1,4,811,4,0,447,-1
5007,43,1,0,ks1a2,5,815,4,0,452,-1
5008,43,0,0,ka1a1,3,820,4,0,455,-1
5009,43,-1,0,ks1c,41,823,1,0,370,-1
5010,43,-1,0,Übersicht,8,864,6,0,463,-1
5011,43,-1,0,ks1a,3,872,6,0,466,-1
5012,43,0,0,ka1a1,4,875,4,0,470,-1
5013,43,1,0,ks1a2,8,879,4,0,478,-1
5014,43,1,0,ks1a2b1_1a,55,887,5,0,533,-1
5015,43,1,0,ks1a2,11,942,4,0,544,-1
5016,43,1,0,ks1a2b2_1a,37,953,5,0,581,-1
5017,43,1,0,ks1a2,8,990,4,0,589,-1
5018,43,1,0,ks1a2b3_1a,48,998,5,0,637,-1
5019,43,1,0,ks1a2,7,1046,4,0,644,-1
5020,43,1,0,ks1a2b4_1a,32,1053,5,0,676,-1
5021,43,1,0,ks1a2,6,1085,4,0,682,-1
5022,43,1,0,ks1a2k1_1a,70,1091,3,0,440,-1
5023,43,1,0,ks1a2k1_1a,84,1161,3,0,524,-1
5024,43,1,0,ks1a2,19,1245,4,0,701,-1
5025,43,1,0,ks1a2k2_1a,118,1264,3,0,642,-1
5026,43,1,0,ks1a2,11,1382,4,0,712,-1
5027,43,1,0,ks1a2k3_1a,131,1393,3,0,773,-1
5028,43,1,0,ks1a2,19,1524,4,0,731,-1
5029,43,1,0,ks1a2k4_1a,64,1543,3,0,837,-1
5030,43,1,0,ks1a2,24,1607,4,0,755,-1
5031,43,2,0,ks1a4,11,1631,4,0,766,-1
5032,43,2,0,ks1a4b1_1a,149,1642,5,0,915,-1
5033,43,2,0,ks1a4,64,1791,4,0,979,-1
5034,43,2,0,ks1a4b2_1a,20,1855,5,0,999,-1
5035,43,2,0,ks1a4,24,1875,4,0,1023,-1
5036,43,2,0,ks1a4b3_1a,48,1899,5,0,1071,-1
5037,43,2,0,ks1a4,2,1947,4,0,1073,-1
5038,43,1,0,ks1a2,5,1949,4,0,1078,-1
5039,43,0,0,ka1a1,4,1954,4,0,1082,-1
5040,43,-1,0,ks1c,95,1958,1,0,932,-1
5041,43,-1,0,Übersicht,4,2053,6,0,1086,-1
5042,43,-1,0,ks1a,3,2057,6,0,1089,-1
5043,43,0,0,ka1a1,15,2060,4,0,1104,-1
5044,43,0,0,ks1a1b2_1a,25,2075,5,0,1129,-1
5045,43,0,0,ka1a1,7,2100,4,0,1136,-1
5046,43,-1,0,ks1c,6,2107,1,0,938,-1
5047,43,0,0,ks1c1ue3_1,178,2113,2,0,1116,0
5048,43,0,0,ks1c1ue5_1,111,2291,2,0,1227,1
5049,43,-1,0,ks1c,21,2402,1,0,1248,-1
5050,43,0,0,ks1c1ue8_1,77,2423,2,0,1325,1
5051,43,-1,0,ks1c,10,2500,1,0,1335,-1
5052,43,1,0,ks1c2ue1_1,158,2510,2,0,1493,0
5053,43,1,0,ks1c2ue6_1,132,2668,2,0,1625,0
5054,43,-1,0,ks1c,10,2800,1,0,1635,-1
5055,43,1,0,ks1c2ue9_1,67,2810,2,0,1702,1
5056,43,-1,0,ks1c,14,2877,1,0,1716,-1
5057,43,1,0,ks1c2ue13_1,72,2891,2,0,1788,1
5058,43,-1,0,ks1c,11,2963,1,0,1799,-1
5059,43,-1,0,ks1e,31,2974,6,0,1167,-1
5060,43,-1,0,Übersicht,8,3005,6,0,1175,-1
5061,43,-1,0,ks1a,2,3013,6,0,1177,-1
5062,43,0,0,ka1a1,4,3015,4,0,1181,-1
5063,43,1,0,ks1a2,4,3019,4,0,1185,-1
5064,43,2,0,ks1a4,29,3023,4,0,1214,-1
5065,43,2,0,ks1a4b4_1a,10,3052,5,0,1224,-1
5066,43,2,0,ks1a4,14,3062,4,0,1238,-1
5067,43,2,0,ks1a4k1_1a,17,3076,3,0,1816,-1
5068,43,2,0,ks1a4,5,3093,4,0,1243,-1
5069,43,2,0,ks1a4k1_1a,26,3098,3,0,1842,-1
5070,43,2,0,ks1a4,8,3124,4,0,1251,-1
5071,43,2,0,ks1a4k3_1a,100,3132,3,0,1942,-1
5072,43,2,0,ks1a4,6,3232,4,0,1257,-1
5073,43,3,0,ks1a5,46,3238,4,0,1303,-1
5074,43,3,0,ks1a5b1_1a,10,3284,5,0,1313,-1
5075,43,3,0,ks1a5,13,3294,4,0,1326,-1
5076,43,3,0,ks1a5b2_1a,40,3307,5,0,1366,-1
5077,43,3,0,ks1a5b4_1a,18,3347,5,0,1384,-1
5078,43,3,0,ks1a5,25,3365,4,0,1409,-1
5079,43,3,0,ks1a5k1_1a,64,3390,3,0,2006,-1
5080,43,3,0,ks1a5,9,3454,4,0,1418,-1
5081,43,3,0,ks1a5k3_1a,42,3463,3,0,2048,-1
5082,43,3,0,ks1a5,5,3505,4,0,1423,-1
5083,43,-1,0,ks1c,18,3510,1,0,2066,-1
5084,43,3,0,ks1c5ue2_1,56,3528,2,0,2122,1
5085,43,-1,0,ks1c,15,3584,1,0,2137,-1
5086,43,9,0,ks1c6ue9_1,81,3599,2,0,2218,1
5087,43,-1,1,ks2c,25,3680,1,0,2243,-1
5088,43,32,1,ks2c6ue1_1,37,3705,2,0,2280,1
5089,43,-1,1,ks2c,11,3742,1,0,2291,-1
5090,43,32,1,ks2c6ue1_1,29,3753,2,0,2320,1
5091,43,-1,1,ks2c,51,3782,1,0,2371,-1
5092,43,9,0,ks1c6ue9_1,4,3833,2,0,2375,1
5093,43,-1,0,ks1c,9,3837,1,0,2384,-1
5094,43,3,0,ks1c5ue2_1,5,3846,2,0,2389,1
5095,43,-1,0,ks1c,7,3851,1,0,2396,-1
5096,43,-1,0,Übersicht,5,3858,6,0,1428,-1
5097,43,-1,0,Logout,2585346,3863,6,0,2586774,-1
5098,43,-1,0,Startseite,31,2589209,6,0,2586805,-1
5099,43,-1,0,Tour,4,2589240,6,0,2586809,-1
5100,43,-1,0,Übersicht,5,2589244,6,0,2586814,-1
5101,43,-1,0,ks1e,3,2589249,6,0,2586817,-1
5102,43,-1,0,ks1ev1,607,2589252,0,0,3003,-1
5103,43,-1,0,Rückmeldungen,14,2589859,0,0,3017,-1
5104,43,-1,0,Rückmeldungen,52,2589873,0,0,3069,-1
5105,43,-1,0,Übersicht,12,2589925,6,0,2586829,-1
5106,43,-1,0,ks1e,2,2589937,6,0,2586831,-1
5107,43,-1,0,ks1ev2,383,2589939,0,0,3452,-1
5108,43,-1,0,Rückmeldungen,12,2590322,0,0,3464,-1
5109,43,-1,0,Rückmeldungen,54,2590334,0,0,3518,-1
5110,43,-1,0,Übersicht,6,2590388,6,0,2586837,-1
5111,43,-1,1,ks2a,4,2590394,6,0,2586841,-1
5112,43,4,1,ks2a1,16,2590398,4,0,2586857,-1
5113,43,4,1,ks2a1b1_1a,125,2590414,5,0,2586982,-1
5114,43,4,1,ks2a1b2_1a,33,2590539,5,0,2587015,-1
5115,43,4,1,ks2a1k1_1a,88,2590572,3,0,3606,-1
5116,43,5,1,ks2a2,21,2590660,4,0,2587036,-1
5117,43,5,1,ks2a2b4_1a,19,2590681,5,0,2587055,-1
5118,43,5,1,ks2a2k4_1a,29,2590700,3,0,3635,-1
5119,43,5,1,ks2a2,5,2590729,4,0,2587060,-1
5120,43,5,1,ks2a2k4_1a,43,2590734,3,0,3678,-1
5121,43,6,1,ks2a3,20,2590777,4,0,2587080,-1
5122,43,6,1,ks2a3b3_1a,13,2590797,5,0,2587093,-1
5123,43,6,1,ks2a3,5,2590810,4,0,2587098,-1
5124,43,7,1,ks2a4,22,2590815,4,0,2587120,-1
5125,43,7,1,ks2a4b1_1a,24,2590837,5,0,2587144,-1
5126,43,7,1,ks2a4,8,2590861,4,0,2587152,-1
5127,43,7,1,ks2a4k4_1a,42,2590869,3,0,3720,-1
5128,43,-1,1,ks2c,15,2590911,1,0,3735,-1
5129,43,5,1,ks2c4ue5_1,73,2590926,2,0,3808,2
5130,43,8,1,ks2c5ue10_1,66,2590999,2,0,3874,2
5131,43,8,1,ks2c5ue12_1,50,2591065,2,0,3924,1
5132,43,32,1,ks2c6ue8_1,55,2591115,2,0,3979,2
5133,43,7,1,ks2a4,7,2591170,4,0,2587159,-1
5134,43,-1,1,ks2c,3,2591177,1,0,3982,-1
5135,43,-1,1,ks2e,3,2591180,6,0,2587162,-1
5136,43,-1,1,ks2ev1,1103,2591183,0,0,5085,-1
5137,43,-1,1,Rückmeldungen,16,2592286,0,0,5101,-1
5138,43,-1,1,Rückmeldungen,30,2592302,0,0,5131,-1
5139,43,-1,1,Übersicht,5,2592332,6,0,2587167,-1
5140,43,-1,1,ks2e,3,2592337,6,0,2587170,-1
